,PP_3251_2,PP_3265_1,PP_3265_2,PP_3265_3,PP_6014_1,PP_6014_2,PP_6015_1,PP_6036_1,PP_6036_2,PP_6038_1,PP_6038_2,PP_6127_1
869,685.4573293577242,767.0013805852278,767.0013805852278,767.0013805852278,893.2527466623688,893.2527466623688,848.0371773175383,1039.8395362169624,1039.8395362169624,1052.955095880474,1052.955095880474,888.4065940494435
870,689.3801273269402,767.1053807724257,767.1053807724257,767.1053807724257,898.364735272786,898.364735272786,852.8904021274881,1039.980531408314,1039.980531408314,1053.0978694527967,1053.0978694527967,888.5270559605011
871,697.0192602143605,767.3133811468217,767.3133811468217,767.3133811468217,908.319660461493,908.319660461493,862.3414188626534,1040.2625217910168,1040.2625217910168,1053.3834165974422,1053.3834165974422,888.7679797826162
872,698.4645015714401,767.1053807724257,767.1053807724257,767.1053807724257,910.2030246863836,910.2030246863836,864.1294490557927,1039.980531408314,1039.980531408314,1053.0978694527967,1053.0978694527967,888.5270559605011
873,700.7355951325651,767.3133811468217,767.3133811468217,767.3133811468217,913.162597039783,913.162597039783,866.939210787869,1040.2625217910168,1040.2625217910168,1053.3834165974422,1053.3834165974422,888.7679797826162
874,705.4842453058264,767.5213815212177,767.5213815212177,767.5213815212177,919.3507937787092,919.3507937787092,872.8141671367555,1040.5445121737196,1040.5445121737196,1053.6689637420877,1053.6689637420877,889.0089036047312
875,698.8774276734629,767.4173813340198,767.4173813340198,767.4173813340198,910.741128750638,910.741128750638,864.6403148252612,1040.4035169823683,1040.4035169823683,1053.526190169765,1053.526190169765,888.8884416936737
876,695.574018857281,767.4173813340198,767.4173813340198,767.4173813340198,906.4362962366025,906.4362962366025,860.553388669514,1040.4035169823683,1040.4035169823683,1053.526190169765,1053.526190169765,888.8884416936737
877,696.8127971633492,767.3133811468217,767.3133811468217,767.3133811468217,908.0506084293658,908.0506084293658,862.0859859779192,1040.2625217910168,1040.2625217910168,1053.3834165974422,1053.3834165974422,888.7679797826162
878,696.1934080103151,767.4173813340198,767.4173813340198,767.4173813340198,907.2434523329842,907.2434523329842,861.3196873237166,1040.4035169823683,1040.4035169823683,1053.526190169765,1053.526190169765,888.8884416936737
879,696.6063341123379,767.2093809596238,767.2093809596238,767.2093809596238,907.7815563972385,907.7815563972385,861.830553093185,1040.1215265996652,1040.1215265996652,1053.2406430251194,1053.2406430251194,888.6475178715586
880,695.3675558062697,767.0013805852278,767.0013805852278,767.0013805852278,906.1672442044752,906.1672442044752,860.2979557847798,1039.8395362169624,1039.8395362169624,1052.955095880474,1052.955095880474,888.4065940494435
881,696.6063341123379,767.4173813340198,767.4173813340198,767.4173813340198,907.7815563972385,907.7815563972385,861.830553093185,1040.4035169823683,1040.4035169823683,1053.526190169765,1053.526190169765,888.8884416936737
882,699.0838907244741,767.3133811468217,767.3133811468217,767.3133811468217,911.0101807827652,911.0101807827652,864.8957477099954,1040.2625217910168,1040.2625217910168,1053.3834165974422,1053.3834165974422,888.7679797826162
883,697.4321863163833,767.0013805852278,767.0013805852278,767.0013805852278,908.8577645257475,908.8577645257475,862.8522846321218,1039.8395362169624,1039.8395362169624,1052.955095880474,1052.955095880474,888.4065940494435
884,701.5614473366105,767.2093809596238,767.2093809596238,767.2093809596238,914.238805168292,914.238805168292,867.9609423268058,1040.1215265996652,1040.1215265996652,1053.2406430251194,1053.2406430251194,888.6475178715586
885,703.0066886936901,767.4173813340198,767.4173813340198,767.4173813340198,916.1221693931824,916.1221693931824,869.7489725199451,1040.4035169823683,1040.4035169823683,1053.526190169765,1053.526190169765,888.8884416936737
886,705.4842453058264,767.5213815212177,767.5213815212177,767.5213815212177,919.3507937787092,919.3507937787092,872.8141671367555,1040.5445121737196,1040.5445121737196,1053.6689637420877,1053.6689637420877,889.0089036047312
887,707.7553388669514,766.8973803980297,766.8973803980297,766.8973803980297,922.3103661321085,922.3103661321085,875.6239288688317,1039.698541025611,1039.698541025611,1052.8123223081511,1052.8123223081511,888.2861321383859
888,712.7104520912242,767.6253817084157,767.6253817084157,767.6253817084157,928.7676149031618,928.7676149031618,881.7543181024524,1040.685507365071,1040.685507365071,1053.8117373144105,1053.8117373144105,889.1293655157888
889,713.3298412442582,767.1053807724257,767.1053807724257,767.1053807724257,929.5747709995434,929.5747709995434,882.520616756655,1039.980531408314,1039.980531408314,1053.0978694527967,1053.0978694527967,888.5270559605011
890,712.7104520912242,767.1053807724257,767.1053807724257,767.1053807724257,928.7676149031618,928.7676149031618,881.7543181024524,1039.980531408314,1039.980531408314,1053.0978694527967,1053.0978694527967,888.5270559605011
891,718.2849544685309,767.0013805852278,767.0013805852278,767.0013805852278,936.0320197705965,936.0320197705965,888.6510059902758,1039.8395362169624,1039.8395362169624,1052.955095880474,1052.955095880474,888.4065940494435
892,720.1431219276332,767.4173813340198,767.4173813340198,767.4173813340198,938.4534880597416,938.4534880597416,890.9499019528836,1040.4035169823683,1040.4035169823683,1053.526190169765,1053.526190169765,888.8884416936737
893,724.2723829478605,767.0013805852278,767.0013805852278,767.0013805852278,943.834528702286,943.834528702286,896.0585596475676,1039.8395362169624,1039.8395362169624,1052.955095880474,1052.955095880474,888.4065940494435
894,726.1305504069627,767.3133811468217,767.3133811468217,767.3133811468217,946.255996991431,946.255996991431,898.3574556101754,1040.2625217910168,1040.2625217910168,1053.3834165974422,1053.3834165974422,888.7679797826162
895,729.4339592231445,767.7293818956138,767.7293818956138,767.7293818956138,950.5608295054665,950.5608295054665,902.4443817659226,1040.8265025564226,1040.8265025564226,1053.9545108867333,1053.9545108867333,889.2498274268464
896,730.2598114271899,767.1053807724257,767.1053807724257,767.1053807724257,951.6370376339754,951.6370376339754,903.4661133048592,1039.980531408314,1039.980531408314,1053.0978694527967,1053.0978694527967,888.5270559605011
897,733.3567571923604,767.2093809596238,767.2093809596238,767.2093809596238,955.6728181158838,955.6728181158838,907.2976065758724,1040.1215265996652,1040.1215265996652,1053.2406430251194,1053.2406430251194,888.6475178715586
898,734.1826093964058,767.9373822700097,767.9373822700097,767.9373822700097,956.7490262443926,956.7490262443926,908.319338114809,1041.1084929391254,1041.1084929391254,1054.240058031379,1054.240058031379,889.4907512489615
899,737.073092110565,766.8973803980297,766.8973803980297,766.8973803980297,960.5157546941736,960.5157546941736,911.895398501088,1039.698541025611,1039.698541025611,1052.8123223081511,1052.8123223081511,888.2861321383859
900,738.1054073656218,767.3133811468217,767.3133811468217,767.3133811468217,961.8610148548096,961.8610148548096,913.1725629247588,1040.2625217910168,1040.2625217910168,1053.3834165974422,1053.3834165974422,888.7679797826162
901,740.7894270287694,766.7933802108317,766.7933802108317,766.7933802108317,965.3586912724636,965.3586912724636,916.4931904263036,1039.5575458342594,1039.5575458342594,1052.6695487358284,1052.6695487358284,888.1656702273284
902,742.4411314368604,767.5213815212177,767.5213815212177,767.5213815212177,967.5111075294814,967.5111075294814,918.536653504177,1040.5445121737196,1040.5445121737196,1053.6689637420877,1053.6689637420877,889.0089036047312
903,743.8863727939399,767.4173813340198,767.4173813340198,767.4173813340198,969.394471754372,969.394471754372,920.3246836973163,1040.4035169823683,1040.4035169823683,1053.526190169765,1053.526190169765,888.8884416936737
904,746.3639294060763,767.0013805852278,767.0013805852278,767.0013805852278,972.6230961398985,972.6230961398985,923.3898783141268,1039.8395362169624,1039.8395362169624,1052.955095880474,1052.955095880474,888.4065940494435
905,746.9833185591103,766.8973803980297,766.8973803980297,766.8973803980297,973.4302522362802,973.4302522362802,924.1561769683294,1039.698541025611,1039.698541025611,1052.8123223081511,1052.8123223081511,888.2861321383859
906,749.6673382222581,766.8973803980297,766.8973803980297,766.8973803980297,976.927928653934,976.927928653934,927.476804469874,1039.698541025611,1039.698541025611,1052.8123223081511,1052.8123223081511,888.2861321383859
907,750.6996534773149,767.0013805852278,767.0013805852278,767.0013805852278,978.2731888145702,978.2731888145702,928.753968893545,1039.8395362169624,1039.8395362169624,1052.955095880474,1052.955095880474,888.4065940494435
908,752.3513578854057,766.8973803980297,766.8973803980297,766.8973803980297,980.425605071588,980.425605071588,930.7974319714184,1039.698541025611,1039.698541025611,1052.8123223081511,1052.8123223081511,888.2861321383859
909,752.5578209364171,766.6893800236337,766.6893800236337,766.6893800236337,980.6946571037151,980.6946571037151,931.0528648561528,1039.416550642908,1039.416550642908,1052.5267751635056,1052.5267751635056,888.0452083162709
910,752.5578209364171,767.1053807724257,767.1053807724257,767.1053807724257,980.6946571037151,980.6946571037151,931.0528648561528,1039.980531408314,1039.980531408314,1053.0978694527967,1053.0978694527967,888.5270559605011
911,752.3513578854057,766.7933802108317,766.7933802108317,766.7933802108317,980.425605071588,980.425605071588,930.7974319714184,1039.5575458342594,1039.5575458342594,1052.6695487358284,1052.6695487358284,888.1656702273284
912,750.9061165283263,767.0013805852278,767.0013805852278,767.0013805852278,978.5422408466974,978.5422408466974,929.0094017782792,1039.8395362169624,1039.8395362169624,1052.955095880474,1052.955095880474,888.4065940494435
913,751.3190426303489,767.2093809596238,767.2093809596238,767.2093809596238,979.0803449109518,979.0803449109518,929.5202675477476,1040.1215265996652,1040.1215265996652,1053.2406430251194,1053.2406430251194,888.6475178715586
914,750.6996534773149,767.3133811468217,767.3133811468217,767.3133811468217,978.2731888145702,978.2731888145702,928.753968893545,1040.2625217910168,1040.2625217910168,1053.3834165974422,1053.3834165974422,888.7679797826162
915,749.8738012732695,767.5213815212177,767.5213815212177,767.5213815212177,977.1969806860612,977.1969806860612,927.7322373546082,1040.5445121737196,1040.5445121737196,1053.6689637420877,1053.6689637420877,889.0089036047312
916,749.8738012732695,766.6893800236337,766.6893800236337,766.6893800236337,977.1969806860612,977.1969806860612,927.7322373546082,1039.416550642908,1039.416550642908,1052.5267751635056,1052.5267751635056,888.0452083162709
917,750.9061165283263,767.2093809596238,767.2093809596238,767.2093809596238,978.5422408466974,978.5422408466974,929.0094017782792,1040.1215265996652,1040.1215265996652,1053.2406430251194,1053.2406430251194,888.6475178715586
918,750.2867273752921,767.2093809596238,767.2093809596238,767.2093809596238,977.7350847503157,977.7350847503157,928.2431031240766,1040.1215265996652,1040.1215265996652,1053.2406430251194,1053.2406430251194,888.6475178715586
919,750.0802643242807,767.5213815212177,767.5213815212177,767.5213815212177,977.4660327181884,977.4660327181884,927.9876702393424,1040.5445121737196,1040.5445121737196,1053.6689637420877,1053.6689637420877,889.0089036047312
920,749.8738012732695,767.4173813340198,767.4173813340198,767.4173813340198,977.1969806860612,977.1969806860612,927.7322373546082,1040.4035169823683,1040.4035169823683,1053.526190169765,1053.526190169765,888.8884416936737
921,749.4608751712467,767.3133811468217,767.3133811468217,767.3133811468217,976.6588766218068,976.6588766218068,927.2213715851398,1040.2625217910168,1040.2625217910168,1053.3834165974422,1053.3834165974422,888.7679797826162
922,748.4285599161899,767.5213815212177,767.5213815212177,767.5213815212177,975.3136164611708,975.3136164611708,925.9442071614689,1040.5445121737196,1040.5445121737196,1053.6689637420877,1053.6689637420877,889.0089036047312
923,750.2867273752921,767.2093809596238,767.2093809596238,767.2093809596238,977.7350847503157,977.7350847503157,928.2431031240766,1040.1215265996652,1040.1215265996652,1053.2406430251194,1053.2406430251194,888.6475178715586
924,747.8091707631557,767.7293818956138,767.7293818956138,767.7293818956138,974.506460364789,974.506460364789,925.1779085072662,1040.8265025564226,1040.8265025564226,1053.9545108867333,1053.9545108867333,889.2498274268464
925,748.8414860182125,767.2093809596238,767.2093809596238,767.2093809596238,975.8517205254252,975.8517205254252,926.4550729309371,1040.1215265996652,1040.1215265996652,1053.2406430251194,1053.2406430251194,888.6475178715586
926,747.8091707631557,767.4173813340198,767.4173813340198,767.4173813340198,974.506460364789,974.506460364789,925.1779085072662,1040.4035169823683,1040.4035169823683,1053.526190169765,1053.526190169765,888.8884416936737
927,748.0156338141671,767.2093809596238,767.2093809596238,767.2093809596238,974.7755123969162,974.7755123969162,925.4333413920004,1040.1215265996652,1040.1215265996652,1053.2406430251194,1053.2406430251194,888.6475178715586
928,747.1897816101217,767.5213815212177,767.5213815212177,767.5213815212177,973.6993042684074,973.6993042684074,924.4116098530636,1040.5445121737196,1040.5445121737196,1053.6689637420877,1053.6689637420877,889.0089036047312
929,746.776855508099,767.2093809596238,767.2093809596238,767.2093809596238,973.1612002041528,973.1612002041528,923.9007440835952,1040.1215265996652,1040.1215265996652,1053.2406430251194,1053.2406430251194,888.6475178715586
930,746.776855508099,766.7933802108317,766.7933802108317,766.7933802108317,973.1612002041528,973.1612002041528,923.9007440835952,1039.5575458342594,1039.5575458342594,1052.6695487358284,1052.6695487358284,888.1656702273284
931,745.5380772020308,767.0013805852278,767.0013805852278,767.0013805852278,971.5468880113896,971.5468880113896,922.36814677519,1039.8395362169624,1039.8395362169624,1052.955095880474,1052.955095880474,888.4065940494435
932,745.5380772020308,767.0013805852278,767.0013805852278,767.0013805852278,971.5468880113896,971.5468880113896,922.36814677519,1039.8395362169624,1039.8395362169624,1052.955095880474,1052.955095880474,888.4065940494435
933,746.1574663550649,766.8973803980297,766.8973803980297,766.8973803980297,972.3540441077712,972.3540441077712,923.1344454293926,1039.698541025611,1039.698541025611,1052.8123223081511,1052.8123223081511,888.2861321383859
934,746.5703924570876,766.5853798364358,766.5853798364358,766.5853798364358,972.8921481720256,972.8921481720256,923.645311198861,1039.2755554515566,1039.2755554515566,1052.3840015911828,1052.3840015911828,887.9247464052133
935,745.7445402530421,767.0013805852278,767.0013805852278,767.0013805852278,971.8159400435168,971.8159400435168,922.6235796599242,1039.8395362169624,1039.8395362169624,1052.955095880474,1052.955095880474,888.4065940494435
936,748.0156338141671,767.0013805852278,767.0013805852278,767.0013805852278,974.7755123969162,974.7755123969162,925.4333413920004,1039.8395362169624,1039.8395362169624,1052.955095880474,1052.955095880474,888.4065940494435
937,745.3316141510194,766.3773794620398,766.3773794620398,766.3773794620398,971.2778359792625,971.2778359792625,922.1127138904558,1038.9935650688537,1038.9935650688537,1052.0984544465373,1052.0984544465373,887.6838225830982
938,746.776855508099,767.0013805852278,767.0013805852278,767.0013805852278,973.1612002041528,973.1612002041528,923.9007440835952,1039.8395362169624,1039.8395362169624,1052.955095880474,1052.955095880474,888.4065940494435
939,709.4070432750423,767.1053807724257,767.1053807724257,767.1053807724257,924.4627823891262,924.4627823891262,877.6673919467053,1039.980531408314,1039.980531408314,1053.0978694527967,1053.0978694527967,888.5270559605011
940,709.6135063260537,766.7933802108317,766.7933802108317,766.7933802108317,924.7318344212534,924.7318344212534,877.9228248314395,1039.5575458342594,1039.5575458342594,1052.6695487358284,1052.6695487358284,888.1656702273284
941,729.2274961721331,767.0013805852278,767.0013805852278,767.0013805852278,950.2917774733392,950.2917774733392,902.1889488811884,1039.8395362169624,1039.8395362169624,1052.955095880474,1052.955095880474,888.4065940494435
942,732.7373680393263,766.8973803980297,766.8973803980297,766.8973803980297,954.865662019502,954.865662019502,906.5313079216696,1039.698541025611,1039.698541025611,1052.8123223081511,1052.8123223081511,888.2861321383859
943,734.80199854944,767.0013805852278,767.0013805852278,767.0013805852278,957.5561823407744,957.5561823407744,909.0856367690116,1039.8395362169624,1039.8395362169624,1052.955095880474,1052.955095880474,888.4065940494435
944,737.4860182125876,767.0013805852278,767.0013805852278,767.0013805852278,961.053858758428,961.053858758428,912.4062642705562,1039.8395362169624,1039.8395362169624,1052.955095880474,1052.955095880474,888.4065940494435
945,740.9958900797808,767.2093809596238,767.2093809596238,767.2093809596238,965.6277433045908,965.6277433045908,916.7486233110376,1040.1215265996652,1040.1215265996652,1053.2406430251194,1053.2406430251194,888.6475178715586
946,744.7122249979853,767.0013805852278,767.0013805852278,767.0013805852278,970.4706798828807,970.4706798828807,921.3464152362532,1039.8395362169624,1039.8395362169624,1052.955095880474,1052.955095880474,888.4065940494435
947,749.0479490692239,766.7933802108317,766.7933802108317,766.7933802108317,976.1207725575524,976.1207725575524,926.7105058156714,1039.5575458342594,1039.5575458342594,1052.6695487358284,1052.6695487358284,888.1656702273284
948,750.6996534773149,767.0013805852278,767.0013805852278,767.0013805852278,978.2731888145702,978.2731888145702,928.753968893545,1039.8395362169624,1039.8395362169624,1052.955095880474,1052.955095880474,888.4065940494435
949,753.1772100894513,767.0013805852278,767.0013805852278,767.0013805852278,981.5018132000968,981.5018132000968,931.8191635103552,1039.8395362169624,1039.8395362169624,1052.955095880474,1052.955095880474,888.4065940494435
950,755.0353775485535,767.0013805852278,767.0013805852278,767.0013805852278,983.9232814892418,983.9232814892418,934.1180594729632,1039.8395362169624,1039.8395362169624,1052.955095880474,1052.955095880474,888.4065940494435
951,757.9258602627126,766.7933802108317,766.7933802108317,766.7933802108317,987.6900099390228,987.6900099390228,937.694119859242,1039.5575458342594,1039.5575458342594,1052.6695487358284,1052.6695487358284,888.1656702273284
952,758.9581755177694,766.1693790876437,766.1693790876437,766.1693790876437,989.0352700996588,989.0352700996588,938.9712842829128,1038.7115746861507,1038.7115746861507,1051.8129073018918,1051.8129073018918,887.4428987609831
953,757.9258602627126,766.8973803980297,766.8973803980297,766.8973803980297,987.6900099390228,987.6900099390228,937.694119859242,1039.698541025611,1039.698541025611,1052.8123223081511,1052.8123223081511,888.2861321383859
954,756.480618905633,766.3773794620398,766.3773794620398,766.3773794620398,985.8066457141324,985.8066457141324,935.9060896661024,1038.9935650688537,1038.9935650688537,1052.0984544465373,1052.0984544465373,887.6838225830982
955,754.4159883955194,766.0653789004458,766.0653789004458,766.0653789004458,983.11612539286,983.11612539286,933.3517608187606,1038.5705794947994,1038.5705794947994,1051.670133729569,1051.670133729569,887.3224368499256
956,754.8289144975421,765.7533783388518,765.7533783388518,765.7533783388518,983.6542294571145,983.6542294571145,933.862626588229,1038.1475939207448,1038.1475939207448,1051.2418130126007,1051.2418130126007,886.9610511167529
957,755.4483036505762,765.7533783388518,765.7533783388518,765.7533783388518,984.4613855534963,984.4613855534963,934.6289252424316,1038.1475939207448,1038.1475939207448,1051.2418130126007,1051.2418130126007,886.9610511167529
958,754.8289144975421,765.4413777772578,765.4413777772578,765.4413777772578,983.6542294571145,983.6542294571145,933.862626588229,1037.7246083466905,1037.7246083466905,1050.8134922956324,1050.8134922956324,886.5996653835803
959,754.4159883955194,765.4413777772578,765.4413777772578,765.4413777772578,983.11612539286,983.11612539286,933.3517608187606,1037.7246083466905,1037.7246083466905,1050.8134922956324,1050.8134922956324,886.5996653835803
960,754.4159883955194,766.0653789004458,766.0653789004458,766.0653789004458,983.11612539286,983.11612539286,933.3517608187606,1038.5705794947994,1038.5705794947994,1051.670133729569,1051.670133729569,887.3224368499256
961,754.4159883955194,765.8573785260498,765.8573785260498,765.8573785260498,983.11612539286,983.11612539286,933.3517608187606,1038.2885891120964,1038.2885891120964,1051.3845865849235,1051.3845865849235,887.0815130278104
962,754.8289144975421,765.7533783388518,765.7533783388518,765.7533783388518,983.6542294571145,983.6542294571145,933.862626588229,1038.1475939207448,1038.1475939207448,1051.2418130126007,1051.2418130126007,886.9610511167529
963,755.8612297525989,766.5853798364358,766.5853798364358,766.5853798364358,984.9994896177506,984.9994896177506,935.1397910119,1039.2755554515566,1039.2755554515566,1052.3840015911828,1052.3840015911828,887.9247464052133
964,756.480618905633,765.7533783388518,765.7533783388518,765.7533783388518,985.8066457141324,985.8066457141324,935.9060896661024,1038.1475939207448,1038.1475939207448,1051.2418130126007,1051.2418130126007,886.9610511167529
965,756.8935450076558,766.3773794620398,766.3773794620398,766.3773794620398,986.3447497783868,986.3447497783868,936.4169554355708,1038.9935650688537,1038.9935650688537,1052.0984544465373,1052.0984544465373,887.6838225830982
966,756.480618905633,766.3773794620398,766.3773794620398,766.3773794620398,985.8066457141324,985.8066457141324,935.9060896661024,1038.9935650688537,1038.9935650688537,1052.0984544465373,1052.0984544465373,887.6838225830982
967,757.5129341606898,766.2733792748418,766.2733792748418,766.2733792748418,987.1519058747684,987.1519058747684,937.1832540897736,1038.8525698775022,1038.8525698775022,1051.9556808742145,1051.9556808742145,887.5633606720406
968,757.5129341606898,766.2733792748418,766.2733792748418,766.2733792748418,987.1519058747684,987.1519058747684,937.1832540897736,1038.8525698775022,1038.8525698775022,1051.9556808742145,1051.9556808742145,887.5633606720406
969,758.3387863647353,766.8973803980297,766.8973803980297,766.8973803980297,988.2281140032773,988.2281140032773,938.2049856287103,1039.698541025611,1039.698541025611,1052.8123223081511,1052.8123223081511,888.2861321383859
970,757.1000080586671,766.7933802108317,766.7933802108317,766.7933802108317,986.613801810514,986.613801810514,936.6723883203052,1039.5575458342594,1039.5575458342594,1052.6695487358284,1052.6695487358284,888.1656702273284
971,758.1323233137239,766.7933802108317,766.7933802108317,766.7933802108317,987.95906197115,987.95906197115,937.949552743976,1039.5575458342594,1039.5575458342594,1052.6695487358284,1052.6695487358284,888.1656702273284
972,757.9258602627126,767.0013805852278,767.0013805852278,767.0013805852278,987.6900099390228,987.6900099390228,937.694119859242,1039.8395362169624,1039.8395362169624,1052.955095880474,1052.955095880474,888.4065940494435
973,758.751712466758,766.3773794620398,766.3773794620398,766.3773794620398,988.7662180675316,988.7662180675316,938.7158513981786,1038.9935650688537,1038.9935650688537,1052.0984544465373,1052.0984544465373,887.6838225830982
974,758.1323233137239,766.5853798364358,766.5853798364358,766.5853798364358,987.95906197115,987.95906197115,937.949552743976,1039.2755554515566,1039.2755554515566,1052.3840015911828,1052.3840015911828,887.9247464052133
975,759.1646385687808,766.6893800236337,766.6893800236337,766.6893800236337,989.304322131786,989.304322131786,939.226717167647,1039.416550642908,1039.416550642908,1052.5267751635056,1052.5267751635056,888.0452083162709
976,758.5452494157466,765.8573785260498,765.8573785260498,765.8573785260498,988.4971660354045,988.4971660354045,938.4604185134446,1038.2885891120964,1038.2885891120964,1051.3845865849235,1051.3845865849235,887.0815130278104
977,758.3387863647353,766.3773794620398,766.3773794620398,766.3773794620398,988.2281140032773,988.2281140032773,938.2049856287103,1038.9935650688537,1038.9935650688537,1052.0984544465373,1052.0984544465373,887.6838225830982
978,757.5129341606898,766.1693790876437,766.1693790876437,766.1693790876437,987.1519058747684,987.1519058747684,937.1832540897736,1038.7115746861507,1038.7115746861507,1051.8129073018918,1051.8129073018918,887.4428987609831
979,756.8935450076558,765.8573785260498,765.8573785260498,765.8573785260498,986.3447497783868,986.3447497783868,936.4169554355708,1038.2885891120964,1038.2885891120964,1051.3845865849235,1051.3845865849235,887.0815130278104
980,757.5129341606898,766.1693790876437,766.1693790876437,766.1693790876437,987.1519058747684,987.1519058747684,937.1832540897736,1038.7115746861507,1038.7115746861507,1051.8129073018918,1051.8129073018918,887.4428987609831
981,757.1000080586671,765.7533783388518,765.7533783388518,765.7533783388518,986.613801810514,986.613801810514,936.6723883203052,1038.1475939207448,1038.1475939207448,1051.2418130126007,1051.2418130126007,886.9610511167529
982,756.8935450076558,766.3773794620398,766.3773794620398,766.3773794620398,986.3447497783868,986.3447497783868,936.4169554355708,1038.9935650688537,1038.9935650688537,1052.0984544465373,1052.0984544465373,887.6838225830982
983,757.3064711096785,766.1693790876437,766.1693790876437,766.1693790876437,986.8828538426412,986.8828538426412,936.9278212050392,1038.7115746861507,1038.7115746861507,1051.8129073018918,1051.8129073018918,887.4428987609831
984,757.1000080586671,766.5853798364358,766.5853798364358,766.5853798364358,986.613801810514,986.613801810514,936.6723883203052,1039.2755554515566,1039.2755554515566,1052.3840015911828,1052.3840015911828,887.9247464052133
985,756.6870819566444,766.5853798364358,766.5853798364358,766.5853798364358,986.0756977462595,986.0756977462595,936.1615225508368,1039.2755554515566,1039.2755554515566,1052.3840015911828,1052.3840015911828,887.9247464052133
986,757.7193972117012,766.3773794620398,766.3773794620398,766.3773794620398,987.4209579068956,987.4209579068956,937.4386869745076,1038.9935650688537,1038.9935650688537,1052.0984544465373,1052.0984544465373,887.6838225830982
987,757.5129341606898,766.6893800236337,766.6893800236337,766.6893800236337,987.1519058747684,987.1519058747684,937.1832540897736,1039.416550642908,1039.416550642908,1052.5267751635056,1052.5267751635056,888.0452083162709
988,758.3387863647353,766.6893800236337,766.6893800236337,766.6893800236337,988.2281140032773,988.2281140032773,938.2049856287103,1039.416550642908,1039.416550642908,1052.5267751635056,1052.5267751635056,888.0452083162709
989,757.5129341606898,766.3773794620398,766.3773794620398,766.3773794620398,987.1519058747684,987.1519058747684,937.1832540897736,1038.9935650688537,1038.9935650688537,1052.0984544465373,1052.0984544465373,887.6838225830982
990,756.8935450076558,766.6893800236337,766.6893800236337,766.6893800236337,986.3447497783868,986.3447497783868,936.4169554355708,1039.416550642908,1039.416550642908,1052.5267751635056,1052.5267751635056,888.0452083162709
991,758.1323233137239,766.7933802108317,766.7933802108317,766.7933802108317,987.95906197115,987.95906197115,937.949552743976,1039.5575458342594,1039.5575458342594,1052.6695487358284,1052.6695487358284,888.1656702273284
992,757.5129341606898,766.8973803980297,766.8973803980297,766.8973803980297,987.1519058747684,987.1519058747684,937.1832540897736,1039.698541025611,1039.698541025611,1052.8123223081511,1052.8123223081511,888.2861321383859
993,756.8935450076558,766.5853798364358,766.5853798364358,766.5853798364358,986.3447497783868,986.3447497783868,936.4169554355708,1039.2755554515566,1039.2755554515566,1052.3840015911828,1052.3840015911828,887.9247464052133
994,757.7193972117012,766.3773794620398,766.3773794620398,766.3773794620398,987.4209579068956,987.4209579068956,937.4386869745076,1038.9935650688537,1038.9935650688537,1052.0984544465373,1052.0984544465373,887.6838225830982
995,757.5129341606898,766.8973803980297,766.8973803980297,766.8973803980297,987.1519058747684,987.1519058747684,937.1832540897736,1039.698541025611,1039.698541025611,1052.8123223081511,1052.8123223081511,888.2861321383859
996,757.3064711096785,767.1053807724257,767.1053807724257,767.1053807724257,986.8828538426412,986.8828538426412,936.9278212050392,1039.980531408314,1039.980531408314,1053.0978694527967,1053.0978694527967,888.5270559605011
997,757.5129341606898,766.2733792748418,766.2733792748418,766.2733792748418,987.1519058747684,987.1519058747684,937.1832540897736,1038.8525698775022,1038.8525698775022,1051.9556808742145,1051.9556808742145,887.5633606720406
998,757.1000080586671,766.2733792748418,766.2733792748418,766.2733792748418,986.613801810514,986.613801810514,936.6723883203052,1038.8525698775022,1038.8525698775022,1051.9556808742145,1051.9556808742145,887.5633606720406
999,757.3064711096785,766.3773794620398,766.3773794620398,766.3773794620398,986.8828538426412,986.8828538426412,936.9278212050392,1038.9935650688537,1038.9935650688537,1052.0984544465373,1052.0984544465373,887.6838225830982
1000,756.6870819566444,766.5853798364358,766.5853798364358,766.5853798364358,986.0756977462595,986.0756977462595,936.1615225508368,1039.2755554515566,1039.2755554515566,1052.3840015911828,1052.3840015911828,887.9247464052133
1001,756.480618905633,765.8573785260498,765.8573785260498,765.8573785260498,985.8066457141324,985.8066457141324,935.9060896661024,1038.2885891120964,1038.2885891120964,1051.3845865849235,1051.3845865849235,887.0815130278104
1002,756.6870819566444,767.1053807724257,767.1053807724257,767.1053807724257,986.0756977462595,986.0756977462595,936.1615225508368,1039.980531408314,1039.980531408314,1053.0978694527967,1053.0978694527967,888.5270559605011
1003,757.7193972117012,766.6893800236337,766.6893800236337,766.6893800236337,987.4209579068956,987.4209579068956,937.4386869745076,1039.416550642908,1039.416550642908,1052.5267751635056,1052.5267751635056,888.0452083162709
1004,754.209525344508,766.4813796492377,766.4813796492377,766.4813796492377,982.8470733607328,982.8470733607328,933.0963279340264,1039.134560260205,1039.134560260205,1052.24122801886,1052.24122801886,887.8042844941558
1005,757.1000080586671,767.0013805852278,767.0013805852278,767.0013805852278,986.613801810514,986.613801810514,936.6723883203052,1039.8395362169624,1039.8395362169624,1052.955095880474,1052.955095880474,888.4065940494435
1006,755.8612297525989,766.5853798364358,766.5853798364358,766.5853798364358,984.9994896177506,984.9994896177506,935.1397910119,1039.2755554515566,1039.2755554515566,1052.3840015911828,1052.3840015911828,887.9247464052133
