,n_29228,n_28505,n_6652,n_29011
3669,2284.1561114296073,2064.451591767968,2090.490645950088,881.9016508523357
3670,2282.9081091832318,2063.323630237156,2089.348457371506,881.4198032081055
3671,2285.0921131143896,2065.2975629160765,2091.3472873840246,882.2630365855084
3672,2284.4681119912016,2064.733582150671,2090.7761930947336,882.0221127633932
3673,2282.9081091832318,2063.323630237156,2089.348457371506,881.4198032081055
3674,2281.9721074984495,2062.4776590890474,2088.4918159375693,881.0584174749329
3675,2283.2201097448255,2063.605620619859,2089.6340045161514,881.5402651191631
3676,2282.5961086216375,2063.0416398544535,2089.0629102268604,881.2993412970479
3677,2282.5961086216375,2063.0416398544535,2089.0629102268604,881.2993412970479
3678,2283.8441108680136,2064.169601385265,2090.2050988054425,881.7811889412782
3679,2283.2201097448255,2063.605620619859,2089.6340045161514,881.5402651191631
3680,2283.2201097448255,2063.605620619859,2089.6340045161514,881.5402651191631
3681,2282.9081091832318,2063.323630237156,2089.348457371506,881.4198032081055
3682,2283.2201097448255,2063.605620619859,2089.6340045161514,881.5402651191631
3683,2283.53211030642,2063.887611002562,2089.919551660797,881.6607270302206
3684,2283.53211030642,2063.887611002562,2089.919551660797,881.6607270302206
3685,2283.53211030642,2063.887611002562,2089.919551660797,881.6607270302206
3686,2281.9721074984495,2062.4776590890474,2088.4918159375693,881.0584174749329
3687,2282.2841080600438,2062.7596494717504,2088.777363082215,881.1788793859904
3688,2280.7241052520735,2061.349697558236,2087.349627358987,880.5765698307026
3689,2281.0361058136677,2061.6316879409387,2087.6351745036327,880.6970317417602
3690,2281.3481063752615,2061.9136783236418,2087.9207216482782,880.8174936528178
3691,2280.7241052520735,2061.349697558236,2087.349627358987,880.5765698307026
3692,2281.6601069368558,2062.195668706345,2088.2062687929238,880.9379555638753
3693,2281.6601069368558,2062.195668706345,2088.2062687929238,880.9379555638753
3694,2281.3481063752615,2061.9136783236418,2087.9207216482782,880.8174936528178
3695,2280.7241052520735,2061.349697558236,2087.349627358987,880.5765698307026
3696,2280.1001041288855,2060.78571679283,2086.7785330696956,880.3356460085876
3697,2281.0361058136677,2061.6316879409387,2087.6351745036327,880.6970317417602
3698,2280.7241052520735,2061.349697558236,2087.349627358987,880.5765698307026
3699,2281.3481063752615,2061.9136783236418,2087.9207216482782,880.8174936528178
3700,2281.3481063752615,2061.9136783236418,2087.9207216482782,880.8174936528178
3701,2281.6601069368558,2062.195668706345,2088.2062687929238,880.9379555638753
3702,2283.2201097448255,2063.605620619859,2089.6340045161514,881.5402651191631
3703,2284.4681119912016,2064.733582150671,2090.7761930947336,882.0221127633932
3704,2285.0921131143896,2065.2975629160765,2091.3472873840246,882.2630365855084
3705,2286.0281147991714,2066.143534064185,2092.2039288179612,882.624422318681
3706,2285.4041136759834,2065.5795532987795,2091.63283452867,882.383498496566
3707,2285.4041136759834,2065.5795532987795,2091.63283452867,882.383498496566
3708,2284.4681119912016,2064.733582150671,2090.7761930947336,882.0221127633932
3709,2283.2201097448255,2063.605620619859,2089.6340045161514,881.5402651191631
3710,2283.53211030642,2063.887611002562,2089.919551660797,881.6607270302206
3711,2283.8441108680136,2064.169601385265,2090.2050988054425,881.7811889412782
3712,2283.8441108680136,2064.169601385265,2090.2050988054425,881.7811889412782
3713,2282.2841080600438,2062.7596494717504,2088.777363082215,881.1788793859904
3714,2280.4121046904797,2061.067707175533,2087.0640802143416,880.4561079196451
3715,2280.7241052520735,2061.349697558236,2087.349627358987,880.5765698307026
3716,2282.9081091832318,2063.323630237156,2089.348457371506,881.4198032081055
3717,2281.9721074984495,2062.4776590890474,2088.4918159375693,881.0584174749329
3718,2283.2201097448255,2063.605620619859,2089.6340045161514,881.5402651191631
3719,2282.9081091832318,2063.323630237156,2089.348457371506,881.4198032081055
3720,2282.2841080600438,2062.7596494717504,2088.777363082215,881.1788793859904
3721,2281.3481063752615,2061.9136783236418,2087.9207216482782,880.8174936528178
3722,2280.7241052520735,2061.349697558236,2087.349627358987,880.5765698307026
3723,2279.7881035672917,2060.503726410127,2086.49298592505,880.21518409753
3724,2280.7241052520735,2061.349697558236,2087.349627358987,880.5765698307026
3725,2279.7881035672917,2060.503726410127,2086.49298592505,880.21518409753
3726,2279.7881035672917,2060.503726410127,2086.49298592505,880.21518409753
3727,2280.1001041288855,2060.78571679283,2086.7785330696956,880.3356460085876
3728,2281.9721074984495,2062.4776590890474,2088.4918159375693,881.0584174749329
3729,2281.9721074984495,2062.4776590890474,2088.4918159375693,881.0584174749329
3730,2280.4121046904797,2061.067707175533,2087.0640802143416,880.4561079196451
3731,2282.2841080600438,2062.7596494717504,2088.777363082215,881.1788793859904
3732,2281.0361058136677,2061.6316879409387,2087.6351745036327,880.6970317417602
3733,2281.3481063752615,2061.9136783236418,2087.9207216482782,880.8174936528178
3734,2276.6680979513517,2057.683822583098,2083.6375144785948,879.0105649869545
3735,2243.284037860795,2027.5108516338873,2053.083970001521,866.1211405037965
3736,2208.651975523862,1996.2099191538648,2021.3882369458645,852.7498683764082
3737,2254.5160580781785,2037.662505411192,2063.3636672087605,870.4577693018683
3738,2273.860092897006,2055.145909138772,2081.067590176785,877.9264077874366
3739,2277.2920990745397,2058.247803348504,2084.208608767886,879.2514888090695
3740,2278.228100759322,2059.0937744966127,2085.0652502018224,879.6128745422423
3741,2279.1641024441037,2059.9397456447214,2085.921891635759,879.9742602754148
3742,2279.1641024441037,2059.9397456447214,2085.921891635759,879.9742602754148
3743,2279.4761030056975,2060.2217360274244,2086.2074387804046,880.0947221864725
3744,2277.604099636134,2058.529793731207,2084.4941559125314,879.3719507201272
3745,2279.1641024441037,2059.9397456447214,2085.921891635759,879.9742602754148
3746,2278.5401013209157,2059.3757648793157,2085.350797346468,879.7333364532998
3747,2278.8521018825095,2059.6577552620183,2085.6363444911135,879.8537983643573
3748,2279.4761030056975,2060.2217360274244,2086.2074387804046,880.0947221864725
3749,2281.6601069368558,2062.195668706345,2088.2062687929238,880.9379555638753
3750,2281.9721074984495,2062.4776590890474,2088.4918159375693,881.0584174749329
3751,2281.6601069368558,2062.195668706345,2088.2062687929238,880.9379555638753
3752,2281.0361058136677,2061.6316879409387,2087.6351745036327,880.6970317417602
3753,2281.3481063752615,2061.9136783236418,2087.9207216482782,880.8174936528178
3754,2281.9721074984495,2062.4776590890474,2088.4918159375693,881.0584174749329
3755,2281.6601069368558,2062.195668706345,2088.2062687929238,880.9379555638753
3756,2281.3481063752615,2061.9136783236418,2087.9207216482782,880.8174936528178
3757,2280.7241052520735,2061.349697558236,2087.349627358987,880.5765698307026
3758,2279.1641024441037,2059.9397456447214,2085.921891635759,879.9742602754148
3759,2279.4761030056975,2060.2217360274244,2086.2074387804046,880.0947221864725
3760,2278.228100759322,2059.0937744966127,2085.0652502018224,879.6128745422423
3761,2279.4761030056975,2060.2217360274244,2086.2074387804046,880.0947221864725
3762,2278.228100759322,2059.0937744966127,2085.0652502018224,879.6128745422423
3763,2278.228100759322,2059.0937744966127,2085.0652502018224,879.6128745422423
3764,2278.228100759322,2059.0937744966127,2085.0652502018224,879.6128745422423
3765,2277.2920990745397,2058.247803348504,2084.208608767886,879.2514888090695
3766,2276.356097389758,2057.4018322003953,2083.3519673339492,878.890103075897
3767,2278.228100759322,2059.0937744966127,2085.0652502018224,879.6128745422423
3768,2278.8521018825095,2059.6577552620183,2085.6363444911135,879.8537983643573
3769,2279.4761030056975,2060.2217360274244,2086.2074387804046,880.0947221864725
3770,2278.5401013209157,2059.3757648793157,2085.350797346468,879.7333364532998
3771,2279.1641024441037,2059.9397456447214,2085.921891635759,879.9742602754148
3772,2280.7241052520735,2061.349697558236,2087.349627358987,880.5765698307026
3773,2279.7881035672917,2060.503726410127,2086.49298592505,880.21518409753
3774,2281.3481063752615,2061.9136783236418,2087.9207216482782,880.8174936528178
3775,2280.4121046904797,2061.067707175533,2087.0640802143416,880.4561079196451
3776,2280.1001041288855,2060.78571679283,2086.7785330696956,880.3356460085876
3777,2279.4761030056975,2060.2217360274244,2086.2074387804046,880.0947221864725
3778,2279.7881035672917,2060.503726410127,2086.49298592505,880.21518409753
3779,2279.4761030056975,2060.2217360274244,2086.2074387804046,880.0947221864725
3780,2278.5401013209157,2059.3757648793157,2085.350797346468,879.7333364532998
3781,2278.228100759322,2059.0937744966127,2085.0652502018224,879.6128745422423
3782,2279.1641024441037,2059.9397456447214,2085.921891635759,879.9742602754148
3783,2277.2920990745397,2058.247803348504,2084.208608767886,879.2514888090695
3784,2277.2920990745397,2058.247803348504,2084.208608767886,879.2514888090695
3785,2276.0440968281637,2057.1198418176923,2083.0664201893037,878.7696411648394
3786,2276.356097389758,2057.4018322003953,2083.3519673339492,878.890103075897
3787,2276.6680979513517,2057.683822583098,2083.6375144785948,879.0105649869545
3788,2275.73209626657,2056.8378514349893,2082.780873044658,878.6491792537819
3789,2276.980098512946,2057.965812965801,2083.9230616232403,879.131026898012
3790,2276.980098512946,2057.965812965801,2083.9230616232403,879.131026898012
3791,2279.7881035672917,2060.503726410127,2086.49298592505,880.21518409753
3792,2279.7881035672917,2060.503726410127,2086.49298592505,880.21518409753
3793,2278.5401013209157,2059.3757648793157,2085.350797346468,879.7333364532998
3794,2279.1641024441037,2059.9397456447214,2085.921891635759,879.9742602754148
3795,2279.4761030056975,2060.2217360274244,2086.2074387804046,880.0947221864725
3796,2279.4761030056975,2060.2217360274244,2086.2074387804046,880.0947221864725
3797,2279.4761030056975,2060.2217360274244,2086.2074387804046,880.0947221864725
3798,2281.3481063752615,2061.9136783236418,2087.9207216482782,880.8174936528178
3799,2279.7881035672917,2060.503726410127,2086.49298592505,880.21518409753
3800,2279.7881035672917,2060.503726410127,2086.49298592505,880.21518409753
3801,2280.7241052520735,2061.349697558236,2087.349627358987,880.5765698307026
3802,2279.7881035672917,2060.503726410127,2086.49298592505,880.21518409753
3803,2280.4121046904797,2061.067707175533,2087.0640802143416,880.4561079196451
3804,2281.3481063752615,2061.9136783236418,2087.9207216482782,880.8174936528178
3805,2280.1001041288855,2060.78571679283,2086.7785330696956,880.3356460085876
3806,2279.7881035672917,2060.503726410127,2086.49298592505,880.21518409753
3807,2276.980098512946,2057.965812965801,2083.9230616232403,879.131026898012
3808,2278.228100759322,2059.0937744966127,2085.0652502018224,879.6128745422423
3809,2278.228100759322,2059.0937744966127,2085.0652502018224,879.6128745422423
3810,2276.980098512946,2057.965812965801,2083.9230616232403,879.131026898012
3811,2275.73209626657,2056.8378514349893,2082.780873044658,878.6491792537819
3812,2276.356097389758,2057.4018322003953,2083.3519673339492,878.890103075897
3813,2277.2920990745397,2058.247803348504,2084.208608767886,879.2514888090695
3814,2276.356097389758,2057.4018322003953,2083.3519673339492,878.890103075897
3815,2276.0440968281637,2057.1198418176923,2083.0664201893037,878.7696411648394
3816,2277.2920990745397,2058.247803348504,2084.208608767886,879.2514888090695
3817,2276.356097389758,2057.4018322003953,2083.3519673339492,878.890103075897
3818,2278.5401013209157,2059.3757648793157,2085.350797346468,879.7333364532998
3819,2277.604099636134,2058.529793731207,2084.4941559125314,879.3719507201272
3820,2278.228100759322,2059.0937744966127,2085.0652502018224,879.6128745422423
3821,2278.5401013209157,2059.3757648793157,2085.350797346468,879.7333364532998
3822,2277.9161001977277,2058.8117841139097,2084.779703057177,879.4924126311847
3823,2276.356097389758,2057.4018322003953,2083.3519673339492,878.890103075897
3824,2278.8521018825095,2059.6577552620183,2085.6363444911135,879.8537983643573
3825,2278.8521018825095,2059.6577552620183,2085.6363444911135,879.8537983643573
3826,2278.5401013209157,2059.3757648793157,2085.350797346468,879.7333364532998
3827,2280.1001041288855,2060.78571679283,2086.7785330696956,880.3356460085876
3828,2278.8521018825095,2059.6577552620183,2085.6363444911135,879.8537983643573
3829,2277.604099636134,2058.529793731207,2084.4941559125314,879.3719507201272
3830,2276.980098512946,2057.965812965801,2083.9230616232403,879.131026898012
3831,2275.4200957049757,2056.5558610522867,2082.4953259000126,878.5287173427242
3832,2275.73209626657,2056.8378514349893,2082.780873044658,878.6491792537819
3833,2274.484094020194,2055.709889904178,2081.638684466076,878.1673316095516
3834,2273.236091773818,2054.5819283733663,2080.496495887494,877.6854839653214
3835,2273.236091773818,2054.5819283733663,2080.496495887494,877.6854839653214
3836,2272.61209065063,2054.01794760796,2079.925401598203,877.4445601432063
3837,2272.924091212224,2054.2999379906632,2080.2109487428484,877.5650220542639
3838,2273.236091773818,2054.5819283733663,2080.496495887494,877.6854839653214
3839,2274.484094020194,2055.709889904178,2081.638684466076,878.1673316095516
3840,2273.860092897006,2055.145909138772,2081.067590176785,877.9264077874366
3841,2274.484094020194,2055.709889904178,2081.638684466076,878.1673316095516
3842,2273.860092897006,2055.145909138772,2081.067590176785,877.9264077874366
3843,2274.484094020194,2055.709889904178,2081.638684466076,878.1673316095516
3844,2274.7960945817877,2055.9918802868806,2081.9242316107216,878.2877935206092
3845,2275.108095143382,2056.2738706695836,2082.209778755367,878.4082554316667
3846,2275.73209626657,2056.8378514349893,2082.780873044658,878.6491792537819
3847,2275.108095143382,2056.2738706695836,2082.209778755367,878.4082554316667
3848,2275.73209626657,2056.8378514349893,2082.780873044658,878.6491792537819
3849,2276.980098512946,2057.965812965801,2083.9230616232403,879.131026898012
3850,2277.2920990745397,2058.247803348504,2084.208608767886,879.2514888090695
3851,2277.604099636134,2058.529793731207,2084.4941559125314,879.3719507201272
3852,2277.604099636134,2058.529793731207,2084.4941559125314,879.3719507201272
3853,2275.108095143382,2056.2738706695836,2082.209778755367,878.4082554316667
3854,2275.73209626657,2056.8378514349893,2082.780873044658,878.6491792537819
3855,2275.4200957049757,2056.5558610522867,2082.4953259000126,878.5287173427242
3856,2274.7960945817877,2055.9918802868806,2081.9242316107216,878.2877935206092
3857,2273.236091773818,2054.5819283733663,2080.496495887494,877.6854839653214
3858,2272.61209065063,2054.01794760796,2079.925401598203,877.4445601432063
3859,2272.300090089036,2053.7359572252576,2079.639854453557,877.3240982321488
3860,2271.05208784266,2052.607995694446,2078.4976658749747,876.8422505879186
3861,2271.676088965848,2053.1719764598515,2079.0687601642658,877.0831744100336
3862,2273.5480923354116,2054.8639187560693,2080.7820430321394,877.8059458763789
3863,2274.7960945817877,2055.9918802868806,2081.9242316107216,878.2877935206092
3864,2274.7960945817877,2055.9918802868806,2081.9242316107216,878.2877935206092
3865,2274.7960945817877,2055.9918802868806,2081.9242316107216,878.2877935206092
3866,2273.860092897006,2055.145909138772,2081.067590176785,877.9264077874366
3867,2275.108095143382,2056.2738706695836,2082.209778755367,878.4082554316667
3868,2275.4200957049757,2056.5558610522867,2082.4953259000126,878.5287173427242
3869,2276.356097389758,2057.4018322003953,2083.3519673339492,878.890103075897
3870,2277.9161001977277,2058.8117841139097,2084.779703057177,879.4924126311847
3871,2276.980098512946,2057.965812965801,2083.9230616232403,879.131026898012
3872,2276.980098512946,2057.965812965801,2083.9230616232403,879.131026898012
3873,2275.108095143382,2056.2738706695836,2082.209778755367,878.4082554316667
3874,2275.4200957049757,2056.5558610522867,2082.4953259000126,878.5287173427242
3875,2276.980098512946,2057.965812965801,2083.9230616232403,879.131026898012
3876,2276.0440968281637,2057.1198418176923,2083.0664201893037,878.7696411648394
3877,2275.73209626657,2056.8378514349893,2082.780873044658,878.6491792537819
3878,2275.73209626657,2056.8378514349893,2082.780873044658,878.6491792537819
3879,2274.484094020194,2055.709889904178,2081.638684466076,878.1673316095516
3880,2273.5480923354116,2054.8639187560693,2080.7820430321394,877.8059458763789
3881,2272.924091212224,2054.2999379906632,2080.2109487428484,877.5650220542639
3882,2272.924091212224,2054.2999379906632,2080.2109487428484,877.5650220542639
3883,2272.924091212224,2054.2999379906632,2080.2109487428484,877.5650220542639
3884,2273.236091773818,2054.5819283733663,2080.496495887494,877.6854839653214
3885,2272.300090089036,2053.7359572252576,2079.639854453557,877.3240982321488
3886,2273.5480923354116,2054.8639187560693,2080.7820430321394,877.8059458763789
3887,2272.61209065063,2054.01794760796,2079.925401598203,877.4445601432063
3888,2273.5480923354116,2054.8639187560693,2080.7820430321394,877.8059458763789
3889,2272.61209065063,2054.01794760796,2079.925401598203,877.4445601432063
3890,2272.61209065063,2054.01794760796,2079.925401598203,877.4445601432063
3891,2275.4200957049757,2056.5558610522867,2082.4953259000126,878.5287173427242
3892,2275.108095143382,2056.2738706695836,2082.209778755367,878.4082554316667
3893,2276.0440968281637,2057.1198418176923,2083.0664201893037,878.7696411648394
3894,2276.0440968281637,2057.1198418176923,2083.0664201893037,878.7696411648394
3895,2276.356097389758,2057.4018322003953,2083.3519673339492,878.890103075897
3896,2275.4200957049757,2056.5558610522867,2082.4953259000126,878.5287173427242
3897,2275.73209626657,2056.8378514349893,2082.780873044658,878.6491792537819
3898,2276.0440968281637,2057.1198418176923,2083.0664201893037,878.7696411648394
3899,2276.980098512946,2057.965812965801,2083.9230616232403,879.131026898012
3900,2275.73209626657,2056.8378514349893,2082.780873044658,878.6491792537819
3901,2274.484094020194,2055.709889904178,2081.638684466076,878.1673316095516
3902,2273.860092897006,2055.145909138772,2081.067590176785,877.9264077874366
3903,2273.236091773818,2054.5819283733663,2080.496495887494,877.6854839653214
3904,2271.364088404254,2052.889986077149,2078.7832130196202,876.9627124989761
3905,2273.5480923354116,2054.8639187560693,2080.7820430321394,877.8059458763789
3906,2273.236091773818,2054.5819283733663,2080.496495887494,877.6854839653214
3907,2275.73209626657,2056.8378514349893,2082.780873044658,878.6491792537819
3908,2271.988089527442,2053.4539668425546,2079.3543073089113,877.2036363210912
3909,2271.05208784266,2052.607995694446,2078.4976658749747,876.8422505879186
3910,2271.676088965848,2053.1719764598515,2079.0687601642658,877.0831744100336
3911,2271.364088404254,2052.889986077149,2078.7832130196202,876.9627124989761
3912,2271.364088404254,2052.889986077149,2078.7832130196202,876.9627124989761
3913,2270.428086719472,2052.0440149290403,2077.9265715856836,876.6013267658035
3914,2267.93208222672,2049.788091867417,2075.6421944285194,875.637631477343
3915,2268.868083911502,2050.6340630155255,2076.498835862456,875.9990172105157
3916,2270.428086719472,2052.0440149290403,2077.9265715856836,876.6013267658035
3917,2270.428086719472,2052.0440149290403,2077.9265715856836,876.6013267658035
3918,2271.05208784266,2052.607995694446,2078.4976658749747,876.8422505879186
3919,2271.676088965848,2053.1719764598515,2079.0687601642658,877.0831744100336
3920,2271.364088404254,2052.889986077149,2078.7832130196202,876.9627124989761
3921,2271.05208784266,2052.607995694446,2078.4976658749747,876.8422505879186
3922,2271.988089527442,2053.4539668425546,2079.3543073089113,877.2036363210912
3923,2273.236091773818,2054.5819283733663,2080.496495887494,877.6854839653214
3924,2272.300090089036,2053.7359572252576,2079.639854453557,877.3240982321488
3925,2272.61209065063,2054.01794760796,2079.925401598203,877.4445601432063
3926,2271.05208784266,2052.607995694446,2078.4976658749747,876.8422505879186
3927,2272.300090089036,2053.7359572252576,2079.639854453557,877.3240982321488
3928,2271.364088404254,2052.889986077149,2078.7832130196202,876.9627124989761
3929,2270.740087281066,2052.326005311743,2078.212118730329,876.721788676861
3930,2271.05208784266,2052.607995694446,2078.4976658749747,876.8422505879186
3931,2270.428086719472,2052.0440149290403,2077.9265715856836,876.6013267658035
3932,2271.05208784266,2052.607995694446,2078.4976658749747,876.8422505879186
3933,2271.364088404254,2052.889986077149,2078.7832130196202,876.9627124989761
3934,2271.988089527442,2053.4539668425546,2079.3543073089113,877.2036363210912
3935,2273.236091773818,2054.5819283733663,2080.496495887494,877.6854839653214
3936,2272.61209065063,2054.01794760796,2079.925401598203,877.4445601432063
3937,2271.676088965848,2053.1719764598515,2079.0687601642658,877.0831744100336
3938,2271.364088404254,2052.889986077149,2078.7832130196202,876.9627124989761
3939,2271.05208784266,2052.607995694446,2078.4976658749747,876.8422505879186
3940,2272.300090089036,2053.7359572252576,2079.639854453557,877.3240982321488
3941,2273.5480923354116,2054.8639187560693,2080.7820430321394,877.8059458763789
3942,2272.924091212224,2054.2999379906632,2080.2109487428484,877.5650220542639
3943,2273.860092897006,2055.145909138772,2081.067590176785,877.9264077874366
3944,2274.484094020194,2055.709889904178,2081.638684466076,878.1673316095516
3945,2273.5480923354116,2054.8639187560693,2080.7820430321394,877.8059458763789
3946,2275.4200957049757,2056.5558610522867,2082.4953259000126,878.5287173427242
3947,2273.5480923354116,2054.8639187560693,2080.7820430321394,877.8059458763789
3948,2274.7960945817877,2055.9918802868806,2081.9242316107216,878.2877935206092
3949,2273.236091773818,2054.5819283733663,2080.496495887494,877.6854839653214
3950,2271.05208784266,2052.607995694446,2078.4976658749747,876.8422505879186
3951,2270.116086157878,2051.762024546337,2077.641024441038,876.4808648547458
3952,2269.49208503469,2051.198043780931,2077.069930151747,876.2399410326308
3953,2268.244082788314,2050.07008225012,2075.927741573165,875.7580933884005
3954,2269.180084473096,2050.9160533982285,2076.7843830071015,876.1194791215732
3955,2267.6200816651262,2049.506101484714,2075.356647283874,875.5171695662855
3956,2268.868083911502,2050.6340630155255,2076.498835862456,875.9990172105157
3957,2270.428086719472,2052.0440149290403,2077.9265715856836,876.6013267658035
3958,2270.740087281066,2052.326005311743,2078.212118730329,876.721788676861
3959,2272.300090089036,2053.7359572252576,2079.639854453557,877.3240982321488
3960,2272.300090089036,2053.7359572252576,2079.639854453557,877.3240982321488
3961,2273.5480923354116,2054.8639187560693,2080.7820430321394,877.8059458763789
3962,2270.740087281066,2052.326005311743,2078.212118730329,876.721788676861
3963,2272.300090089036,2053.7359572252576,2079.639854453557,877.3240982321488
3964,2273.5480923354116,2054.8639187560693,2080.7820430321394,877.8059458763789
3965,2273.236091773818,2054.5819283733663,2080.496495887494,877.6854839653214
3966,2275.108095143382,2056.2738706695836,2082.209778755367,878.4082554316667
3967,2274.7960945817877,2055.9918802868806,2081.9242316107216,878.2877935206092
3968,2274.7960945817877,2055.9918802868806,2081.9242316107216,878.2877935206092
3969,2274.484094020194,2055.709889904178,2081.638684466076,878.1673316095516
3970,2276.6680979513517,2057.683822583098,2083.6375144785948,879.0105649869545
3971,2276.0440968281637,2057.1198418176923,2083.0664201893037,878.7696411648394
3972,2275.4200957049757,2056.5558610522867,2082.4953259000126,878.5287173427242
3973,2274.7960945817877,2055.9918802868806,2081.9242316107216,878.2877935206092
3974,2272.61209065063,2054.01794760796,2079.925401598203,877.4445601432063
3975,2272.300090089036,2053.7359572252576,2079.639854453557,877.3240982321488
3976,2273.5480923354116,2054.8639187560693,2080.7820430321394,877.8059458763789
3977,2272.61209065063,2054.01794760796,2079.925401598203,877.4445601432063
3978,2271.988089527442,2053.4539668425546,2079.3543073089113,877.2036363210912
3979,2273.236091773818,2054.5819283733663,2080.496495887494,877.6854839653214
3980,2271.988089527442,2053.4539668425546,2079.3543073089113,877.2036363210912
3981,2272.924091212224,2054.2999379906632,2080.2109487428484,877.5650220542639
3982,2272.61209065063,2054.01794760796,2079.925401598203,877.4445601432063
3983,2273.236091773818,2054.5819283733663,2080.496495887494,877.6854839653214
3984,2271.988089527442,2053.4539668425546,2079.3543073089113,877.2036363210912
3985,2271.988089527442,2053.4539668425546,2079.3543073089113,877.2036363210912
3986,2270.428086719472,2052.0440149290403,2077.9265715856836,876.6013267658035
3987,2270.740087281066,2052.326005311743,2078.212118730329,876.721788676861
3988,2272.61209065063,2054.01794760796,2079.925401598203,877.4445601432063
3989,2272.300090089036,2053.7359572252576,2079.639854453557,877.3240982321488
3990,2273.236091773818,2054.5819283733663,2080.496495887494,877.6854839653214
3991,2273.236091773818,2054.5819283733663,2080.496495887494,877.6854839653214
3992,2272.61209065063,2054.01794760796,2079.925401598203,877.4445601432063
3993,2275.4200957049757,2056.5558610522867,2082.4953259000126,878.5287173427242
3994,2276.0440968281637,2057.1198418176923,2083.0664201893037,878.7696411648394
3995,2274.7960945817877,2055.9918802868806,2081.9242316107216,878.2877935206092
3996,2276.0440968281637,2057.1198418176923,2083.0664201893037,878.7696411648394
3997,2274.484094020194,2055.709889904178,2081.638684466076,878.1673316095516
3998,2272.924091212224,2054.2999379906632,2080.2109487428484,877.5650220542639
3999,2273.5480923354116,2054.8639187560693,2080.7820430321394,877.8059458763789
4000,2274.1720934585996,2055.427899521475,2081.3531373214305,878.0468696984941
4001,2274.7960945817877,2055.9918802868806,2081.9242316107216,878.2877935206092
4002,2274.7960945817877,2055.9918802868806,2081.9242316107216,878.2877935206092
4003,2274.484094020194,2055.709889904178,2081.638684466076,878.1673316095516
4004,2274.1720934585996,2055.427899521475,2081.3531373214305,878.0468696984941
4005,2275.108095143382,2056.2738706695836,2082.209778755367,878.4082554316667
4006,2275.73209626657,2056.8378514349893,2082.780873044658,878.6491792537819
4007,2275.73209626657,2056.8378514349893,2082.780873044658,878.6491792537819
4008,2276.6680979513517,2057.683822583098,2083.6375144785948,879.0105649869545
4009,2276.356097389758,2057.4018322003953,2083.3519673339492,878.890103075897
4010,2276.0440968281637,2057.1198418176923,2083.0664201893037,878.7696411648394
4011,2274.1720934585996,2055.427899521475,2081.3531373214305,878.0468696984941
4012,2273.860092897006,2055.145909138772,2081.067590176785,877.9264077874366
4013,2273.5480923354116,2054.8639187560693,2080.7820430321394,877.8059458763789
4014,2274.1720934585996,2055.427899521475,2081.3531373214305,878.0468696984941
4015,2275.108095143382,2056.2738706695836,2082.209778755367,878.4082554316667
4016,2275.108095143382,2056.2738706695836,2082.209778755367,878.4082554316667
4017,2274.7960945817877,2055.9918802868806,2081.9242316107216,878.2877935206092
4018,2276.356097389758,2057.4018322003953,2083.3519673339492,878.890103075897
4019,2276.6680979513517,2057.683822583098,2083.6375144785948,879.0105649869545
4020,2276.0440968281637,2057.1198418176923,2083.0664201893037,878.7696411648394
4021,2276.6680979513517,2057.683822583098,2083.6375144785948,879.0105649869545
4022,2273.860092897006,2055.145909138772,2081.067590176785,877.9264077874366
4023,2271.988089527442,2053.4539668425546,2079.3543073089113,877.2036363210912
4024,2275.73209626657,2056.8378514349893,2082.780873044658,878.6491792537819
4025,2274.484094020194,2055.709889904178,2081.638684466076,878.1673316095516
4026,2274.484094020194,2055.709889904178,2081.638684466076,878.1673316095516
4027,2274.7960945817877,2055.9918802868806,2081.9242316107216,878.2877935206092
4028,2274.7960945817877,2055.9918802868806,2081.9242316107216,878.2877935206092
4029,2275.73209626657,2056.8378514349893,2082.780873044658,878.6491792537819
4030,2274.1720934585996,2055.427899521475,2081.3531373214305,878.0468696984941
4031,2276.356097389758,2057.4018322003953,2083.3519673339492,878.890103075897
4032,2276.980098512946,2057.965812965801,2083.9230616232403,879.131026898012
4033,2275.73209626657,2056.8378514349893,2082.780873044658,878.6491792537819
4034,2275.73209626657,2056.8378514349893,2082.780873044658,878.6491792537819
4035,2275.73209626657,2056.8378514349893,2082.780873044658,878.6491792537819
4036,2276.356097389758,2057.4018322003953,2083.3519673339492,878.890103075897
4037,2276.6680979513517,2057.683822583098,2083.6375144785948,879.0105649869545
4038,2276.6680979513517,2057.683822583098,2083.6375144785948,879.0105649869545
4039,2276.0440968281637,2057.1198418176923,2083.0664201893037,878.7696411648394
4040,2275.4200957049757,2056.5558610522867,2082.4953259000126,878.5287173427242
4041,2276.0440968281637,2057.1198418176923,2083.0664201893037,878.7696411648394
4042,2276.6680979513517,2057.683822583098,2083.6375144785948,879.0105649869545
4043,2277.604099636134,2058.529793731207,2084.4941559125314,879.3719507201272
4044,2277.2920990745397,2058.247803348504,2084.208608767886,879.2514888090695
4045,2277.604099636134,2058.529793731207,2084.4941559125314,879.3719507201272
4046,2275.73209626657,2056.8378514349893,2082.780873044658,878.6491792537819
4047,2274.7960945817877,2055.9918802868806,2081.9242316107216,878.2877935206092
4048,2274.1720934585996,2055.427899521475,2081.3531373214305,878.0468696984941
4049,2272.924091212224,2054.2999379906632,2080.2109487428484,877.5650220542639
4050,2273.5480923354116,2054.8639187560693,2080.7820430321394,877.8059458763789
