,Plant_id,Plant nameplate capacity (MW),Plant primary fuel category,Long,Lat,geometry,Color,eGRID_BA,index_right,BA_ID,nearest_node,near_st_2,changes?,Assume_BA,distance_to_nearest_node,distance_2,Total_Capacity,Weight
136,PP_62601,2.0,SOLAR,-79.78553,35.74901,POINT (-79.78553 35.74901),yellow,CPLE,906,Overlapping,n_18710,n_18710,No,CPLE,0.025456076,0.025456076,2632.4,0.000759762953958365
137,PP_64176,4.0,SOLAR,-79.60948,35.97485,POINT (-79.60948 35.97485),yellow,DUK,163,DUK,n_1575,n_1575,No,DUK,0.047724933,0.047724933,2361.4,0.0016939103921402557
138,PP_58722,5.0,SOLAR,-81.821667,35.261944,POINT (-81.821667 35.261944),yellow,DUK,515,DUK,n_15512,n_15512,No,DUK,0.03068656,0.03068656,2361.4,0.0021173879901753194
139,PP_2778,13.2,HYDRO,-83.791438,35.019131,POINT (-83.791438 35.019131),royalblue,TVA,387,DUK,n_1081,n_1063,Yes,DUK,0.56285918,0.327300472,5094.8,0.002590876972599513
140,PP_59100,4.9,SOLAR,-78.521944,34.3375,POINT (-78.521944 34.3375),yellow,CPLE,588,CPLE,n_7089,n_7089,No,CPLE,0.164599534,0.164599534,2632.4,0.0018614192371979943
141,PP_59508,5.0,SOLAR,-78.1823,35.8918,POINT (-78.1823 35.8918),yellow,CPLE,706,CPLE,n_12414,n_12414,No,CPLE,0.143719331,0.143719331,2632.4,0.0018994073848959123
142,PP_54899,140.0,HYDRO,-83.9383,35.4478,POINT (-83.9383 35.4478),royalblue,TVA,849,DUK,n_7798,n_1063,Yes,DUK,0.841537472,0.381165227,5094.8,0.02747899819423726
143,PP_56340,1.8,OIL,-81.38,35.3778,POINT (-81.38 35.3778),darkviolet,DUK,111,DUK,n_4517,n_4517,No,DUK,0.175358268,0.175358268,140.0,0.012857142857142857
144,PP_61011,74.9,SOLAR,-77.712,36.18,POINT (-77.712 36.18),yellow,PJM,0,CPLE,n_10053,n_10053,No,CPLE,0.020192829,0.020192829,2632.4,0.02845312262574077
145,PP_59899,5.0,SOLAR,-77.113067,35.482032,POINT (-77.113067 35.482032),yellow,CPLE,568,CPLE,n_9868,n_9868,No,CPLE,0.009641719,0.009641719,2632.4,0.0018994073848959123
146,PP_58675,5.0,SOLAR,-77.09,35.515,POINT (-77.09 35.515),yellow,DUK,568,CPLE,n_9868,n_9868,No,DUK,0.049857275,0.049857275,2361.4,0.0021173879901753194
147,PP_62168,5.0,SOLAR,-78.625352,35.523663,POINT (-78.625352 35.523663),yellow,CPLE,379,CPLE,n_7618,n_7618,No,CPLE,0.014335456,0.014335456,2632.4,0.0018994073848959123
148,PP_59711,1.6,BIOMASS,-78.433794,35.511903,POINT (-78.433794 35.511903),forestgreen,CPLE,61,CPLE,n_6906,n_6906,No,CPLE,0.10088028,0.10088028,806.5,0.0019838809671419715
149,PP_58674,5.0,SOLAR,-78.265,35.969444,POINT (-78.265 35.969444),yellow,DUK,281,CPLE,n_12414,n_12414,No,DUK,0.175997746,0.175997746,2361.4,0.0021173879901753194
150,PP_65817,3.6,SOLAR,-81.841826,35.308314,POINT (-81.841826 35.308314),yellow,DUK,742,DUK,n_15512,n_15512,No,DUK,0.028529858,0.028529858,2361.4,0.0015245193529262301
151,PP_57029,736.0,GAS,-81.416648,35.170547,POINT (-81.416648 35.170547),red,DUK,268,DUK,n_29803,n_29803,No,DUK,0.004103892,0.004103892,12884.5,0.057122899608056193
152,PP_2721,1530.5,COAL,-81.7594,35.22,POINT (-81.7594 35.22),grey,DUK,268,DUK,n_30898,n_30898,No,DUK,0.005535554,0.005535554,7321.1,0.20905328434251683
153,PP_59929,5.0,SOLAR,-81.417,35.72,POINT (-81.417 35.72),yellow,DUK,240,DUK,n_10014,n_10014,No,DUK,0.00708779,0.00708779,2361.4,0.0021173879901753194
154,PP_59213,5.0,SOLAR,-78.354444,34.966944,POINT (-78.354444 34.966944),yellow,CPLE,480,CPLE,n_13956,n_13956,No,CPLE,0.044932556,0.044932556,2632.4,0.0018994073848959123
155,PP_59937,5.0,SOLAR,-78.690576,35.414507,POINT (-78.690576 35.414507),yellow,DUK,642,CPLE,n_22591,n_22591,No,DUK,0.020512909,0.020512909,2361.4,0.0021173879901753194
156,PP_59439,1.6,BIOMASS,-80.568333,36.438611,POINT (-80.568333 36.438611),forestgreen,DUK,469,DUK,n_6966,n_6966,No,DUK,0.013080438,0.013080438,94.3,0.016967126193001062
157,PP_60146,4.9,SOLAR,-79.195789,35.557224,POINT (-79.195789 35.557224),yellow,DUK,625,CPLE,n_29017,n_29017,No,DUK,0.064242555,0.064242555,2361.4,0.0020750402303718134
158,PP_57896,9.6,BIOMASS,-80.670385,35.34598,POINT (-80.670385 35.34598),forestgreen,DUK,85,DUK,n_4472,n_4472,No,DUK,0.039755683,0.039755683,94.3,0.10180275715800637
159,PP_59818,4.5,SOLAR,-80.663641,35.444235,POINT (-80.663641 35.444235),yellow,DUK,689,DUK,n_28698,n_28698,No,DUK,0.045454393,0.045454393,2361.4,0.0019056491911577877
160,PP_59944,80.0,SOLAR,-77.481,35.822,POINT (-77.481 35.822),yellow,PJM,685,CPLE,n_6677,n_6677,No,CPLE,0.090167526,0.090167526,2632.4,0.030390518158334597
161,PP_60188,5.0,SOLAR,-77.457772,35.825182,POINT (-77.457772 35.825182),yellow,PJM,685,CPLE,n_10039,n_10039,No,CPLE,0.079559027,0.079559027,2632.4,0.0018994073848959123
162,PP_62600,5.0,SOLAR,-77.973754,35.436844,POINT (-77.973754 35.436844),yellow,CPLW,772,CPLE,n_6661,n_6661,No,CPLW,0.135098002,0.135098002,21.5,0.23255813953488372
163,PP_61882,2.0,SOLAR,-79.991158,35.340067,POINT (-79.991158 35.340067),yellow,CPLE,683,CPLE,n_15690,n_15690,No,CPLE,0.01648801,0.01648801,2632.4,0.000759762953958365
164,PP_60637,20.0,SOLAR,-77.571,36.371,POINT (-77.571 36.371),yellow,PJM,1,CPLE,n_29953,n_29953,No,CPLE,0.049119694,0.049119694,2632.4,0.007597629539583649
165,PP_56546,2.2,OIL,-80.856916,35.483274,POINT (-80.856916 35.483274),darkviolet,DUK,130,DUK,n_21285,n_21285,No,DUK,0.033024966,0.033024966,140.0,0.015714285714285715
166,PP_59663,5.0,SOLAR,-78.626111,36.366944,POINT (-78.626111 36.366944),yellow,CPLE,342,Overlapping,n_30421,n_30421,No,CPLE,0.015224411,0.015224411,2632.4,0.0018994073848959123
167,PP_60965,5.0,SOLAR,-79.198481,35.528489,POINT (-79.198481 35.528489),yellow,CPLE,625,CPLE,n_29017,n_29017,No,CPLE,0.035732768,0.035732768,2632.4,0.0018994073848959123
168,PP_61658,1.9,SOLAR,-79.180654,35.462405,POINT (-79.180654 35.462405),yellow,CPLE,625,CPLE,n_9995,n_9995,No,CPLE,0.002437632,0.002437632,2632.4,0.0007217748062604466
169,PP_60199,2.0,SOLAR,-81.508684,35.263255,POINT (-81.508684 35.263255),yellow,DUK,268,DUK,n_4496,n_4496,No,DUK,0.035864506,0.035864506,2361.4,0.0008469551960701278
170,PP_62167,4.9,SOLAR,-79.722852,34.925452,POINT (-79.722852 34.925452),yellow,CPLE,619,CPLE,n_23792,n_23792,No,CPLE,0.014007398,0.014007398,2632.4,0.0018614192371979943
171,PP_2722,350.0,HYDRO,-80.9588,35.4346,POINT (-80.9588 35.4346),royalblue,DUK,862,DUK,n_6646,n_6646,No,DUK,0.008468517,0.008468517,5094.8,0.06869749548559315
172,PP_10379,67.5,BIOMASS,-78.9619,36.435,POINT (-78.9619 36.435),forestgreen,CPLE,524,CPLE,n_6670,n_6670,No,CPLE,0.001603277,0.001603277,806.5,0.08369497830130192
173,PP_10378,135.0,BIOMASS,-78.011824,33.944384,POINT (-78.011824 33.944384),forestgreen,CPLE,136,CPLE,n_6671,n_6671,No,CPLE,0.001191792,0.001191792,806.5,0.16738995660260383
174,PP_10525,50.0,BIOMASS,-77.167883,35.130193,POINT (-77.167883 35.130193),forestgreen,CPLE,271,CPLE,n_9483,n_9483,No,CPLE,0.001801638,0.001801638,806.5,0.06199628022318661
175,PP_60635,5.0,SOLAR,-78.60434,35.72196,POINT (-78.60434 35.72196),yellow,DUK,192,Overlapping,n_6700,n_6700,No,DUK,0.035632585,0.035632585,2361.4,0.0021173879901753194
176,PP_59914,5.0,SOLAR,-78.584212,36.353533,POINT (-78.584212 36.353533),yellow,CPLE,538,Overlapping,n_29262,n_29262,No,CPLE,0.005056282,0.005056282,2632.4,0.0018994073848959123
177,PP_59561,5.0,SOLAR,-77.5525,35.230833,POINT (-77.5525 35.230833),yellow,CPLE,564,CPLE,n_23782,n_23782,No,CPLE,0.110001145,0.110001145,2632.4,0.0018994073848959123
178,PP_62678,70.1,SOLAR,-77.977497,34.67704,POINT (-77.977497 34.67704),yellow,DUK,179,CPLE,n_9418,n_9418,No,DUK,0.045895247,0.045895247,2361.4,0.02968577962225798
179,PP_65584,1.9,SOLAR,-77.543559,34.69193,POINT (-77.543559 34.69193),yellow,CPLE,865,CPLE,n_23772,n_23772,No,CPLE,0.070215726,0.070215726,2632.4,0.0007217748062604466
180,PP_57687,1.0,SOLAR,-84.166197,34.989539,POINT (-84.166197 34.989539),yellow,DUK,372,DUK,n_1081,n_1063,Yes,DUK,0.880654902,0.130642448,2361.4,0.0004234775980350639
181,PP_63346,2.0,SOLAR,-78.610091,35.330022,POINT (-78.610091 35.330022),yellow,CPLE,611,CPLE,n_9877,n_9877,No,CPLE,0.012274756,0.012274756,2632.4,0.000759762953958365
182,PP_60403,5.2,SOLAR,-78.633283,36.289625,POINT (-78.633283 36.289625),yellow,DUK,5,Overlapping,n_10707,n_10707,No,DUK,0.019544986,0.019544986,2361.4,0.0022020835097823323
183,PP_2723,697.9,GAS,-79.7208,36.4862,POINT (-79.7208 36.4862),red,DUK,327,DUK,n_7014,n_7014,No,DUK,0.124334174,0.124334174,12884.5,0.05416585820171524
184,PP_59126,5.0,SOLAR,-80.553611,35.848889,POINT (-80.553611 35.848889),yellow,DUK,231,DUK,n_4473,n_4473,No,DUK,0.134662687,0.134662687,2361.4,0.0021173879901753194
185,PP_57436,1.6,BIOMASS,-80.183458,35.841299,POINT (-80.183458 35.841299),forestgreen,DUK,29,DUK,n_30941,n_30941,No,DUK,0.100637248,0.100637248,94.3,0.016967126193001062
186,PP_60179,5.0,SOLAR,-77.202453,35.035589,POINT (-77.202453 35.035589),yellow,DUK,313,CPLE,n_9479,n_9479,No,DUK,0.022626367,0.022626367,2361.4,0.0021173879901753194
187,PP_59117,23.1,SOLAR,-78.843611,34.834444,POINT (-78.843611 34.834444),yellow,DUK,656,CPLE,n_1924,n_1924,No,DUK,0.076089384,0.076089384,2361.4,0.009782332514609977
188,PP_57334,1.9,SOLAR,-80.9967,35.2458,POINT (-80.9967 35.2458),yellow,DUK,393,DUK,n_6680,n_6680,No,DUK,0.015230532,0.015230532,2361.4,0.0008046074362666214
189,PP_57336,1.0,SOLAR,-80.9967,35.3261,POINT (-80.9967 35.3261),yellow,DUK,14,DUK,n_30415,n_30415,No,DUK,0.005570553,0.005570553,2361.4,0.0004234775980350639
190,PP_57335,1.3,SOLAR,-79.9692,36.1053,POINT (-79.9692 36.1053),yellow,DUK,166,DUK,n_7041,n_7041,No,DUK,0.09783941,0.09783941,2361.4,0.0005505208774455831
191,PP_61403,5.0,SOLAR,-79.199375,34.670842,POINT (-79.199375 34.670842),yellow,CPLE,877,CPLE,n_23777,n_23777,No,CPLE,0.064578868,0.064578868,2632.4,0.0018994073848959123
192,PP_61088,5.0,SOLAR,-78.20905,34.318997,POINT (-78.20905 34.318997),yellow,CPLE,586,CPLE,n_30413,n_30413,No,CPLE,0.016689668,0.016689668,2632.4,0.0018994073848959123
193,PP_58874,5.0,SOLAR,-78.348333,36.27,POINT (-78.348333 36.27),yellow,CPLE,23,CPLE,n_9859,n_9859,No,CPLE,0.045074024,0.045074024,2632.4,0.0018994073848959123
194,PP_58952,4.8,SOLAR,-78.835833,34.302778,POINT (-78.835833 34.302778),yellow,CPLE,581,CPLE,n_9821,n_9821,No,CPLE,0.041531503,0.041531503,2632.4,0.001823431089500076
195,PP_58346,5.0,SOLAR,-79.528056,36.471667,POINT (-79.528056 36.471667),yellow,DUK,348,DUK,n_28710,n_28710,No,DUK,0.134557347,0.134557347,2361.4,0.0021173879901753194
196,PP_58453,4.0,SOLAR,-81.410833,35.199167,POINT (-81.410833 35.199167),yellow,DUK,268,DUK,n_29803,n_29803,No,DUK,0.033045239,0.033045239,2361.4,0.0016939103921402557
197,PP_58844,20.0,SOLAR,-77.409167,36.125,POINT (-77.409167 36.125),yellow,PJM,460,CPLE,n_18697,n_18697,No,CPLE,0.149887803,0.149887803,2632.4,0.007597629539583649
198,PP_59102,5.0,SOLAR,-81.416111,35.758056,POINT (-81.416111 35.758056),yellow,DUK,240,DUK,n_14258,n_14258,No,DUK,0.018239962,0.018239962,2361.4,0.0021173879901753194
199,PP_56548,2.2,OIL,-81.6072,35.7481,POINT (-81.6072 35.7481),darkviolet,DUK,645,DUK,n_30212,n_30212,No,DUK,0.036723658,0.036723658,140.0,0.015714285714285715
200,PP_54887,9.2,GAS,-77.35744,35.665961,POINT (-77.35744 35.665961),red,CPLE,578,CPLE,n_9508,n_9508,No,CPLE,0.040940866,0.040940866,5514.3,0.0016683894601309322
201,PP_59376,2.0,SOLAR,-78.548611,35.475,POINT (-78.548611 35.475),yellow,CPLE,159,CPLE,n_6901,n_6901,No,CPLE,0.07922778,0.07922778,2632.4,0.000759762953958365
202,PP_60599,5.0,SOLAR,-77.980388,34.960083,POINT (-77.980388 34.960083),yellow,DUK,670,CPLE,n_9871,n_9871,No,DUK,0.074945445,0.074945445,2361.4,0.0021173879901753194
203,PP_58879,5.0,SOLAR,-78.078333,35.011944,POINT (-78.078333 35.011944),yellow,DUK,672,CPLE,n_9870,n_9870,No,DUK,0.013364213,0.013364213,2361.4,0.0021173879901753194
204,PP_60131,3.5,SOLAR,-78.848475,36.004941,POINT (-78.848475 36.004941),yellow,DUK,117,Overlapping,n_3484,n_3484,No,DUK,0.022502931,0.022502931,2361.4,0.0014821715931227237
205,PP_60161,4.0,SOLAR,-78.155087,36.458327,POINT (-78.155087 36.458327),yellow,CPLE,763,CPLE,n_16911,n_16911,No,CPLE,0.04972281,0.04972281,2632.4,0.00151952590791673
206,PP_59189,2.0,SOLAR,-77.85,35.441667,POINT (-77.85 35.441667),yellow,CPLE,239,CPLE,n_23600,n_23600,No,CPLE,0.218132218,0.218132218,2632.4,0.000759762953958365
207,PP_59562,5.0,SOLAR,-79.463056,34.742222,POINT (-79.463056 34.742222),yellow,CPLE,229,CPLE,n_29001,n_29001,No,CPLE,0.026171413,0.026171413,2632.4,0.0018994073848959123
208,PP_57606,5.4,OIL,-79.9089,35.9428,POINT (-79.9089 35.9428),darkviolet,DUK,834,DUK,n_7031,n_7031,No,DUK,0.107978384,0.107978384,140.0,0.038571428571428576
209,PP_59778,47.7,SOLAR,-79.636372,35.148503,POINT (-79.636372 35.148503),yellow,DUK,576,CPLE,n_29016,n_29016,No,DUK,0.127741442,0.127741442,2361.4,0.02019988142627255
210,PP_59042,2.0,SOLAR,-79.73,35.1,POINT (-79.73 35.1),yellow,DUK,576,CPLE,n_29019,n_29019,No,DUK,0.048609207,0.048609207,2361.4,0.0008469551960701278
211,PP_58725,5.0,SOLAR,-79.3325,36.131111,POINT (-79.3325 36.131111),yellow,DUK,101,DUK,n_10058,n_10058,No,DUK,0.277322636,0.277322636,2361.4,0.0021173879901753194
212,PP_59164,40.0,SOLAR,-77.846944,35.781111,POINT (-77.846944 35.781111),yellow,CPLE,758,CPLE,n_28954,n_28954,No,CPLE,0.015182072,0.015182072,2632.4,0.015195259079167299
213,PP_60136,5.0,SOLAR,-79.189525,35.453828,POINT (-79.189525 35.453828),yellow,DUK,625,CPLE,n_9995,n_9995,No,DUK,0.01060223,0.01060223,2361.4,0.0021173879901753194
214,PP_62662,5.0,SOLAR,-78.721683,35.421964,POINT (-78.721683 35.421964),yellow,CPLE,613,CPLE,n_22591,n_22591,No,CPLE,0.014372516,0.014372516,2632.4,0.0018994073848959123
215,PP_63733,5.0,SOLAR,-78.08025,35.16513,POINT (-78.08025 35.16513),yellow,CPLE,669,CPLE,n_9876,n_9876,No,CPLE,0.036481112,0.036481112,2632.4,0.0018994073848959123
216,PP_58859,5.0,SOLAR,-78.661389,35.333333,POINT (-78.661389 35.333333),yellow,CPLE,608,CPLE,n_6897,n_6897,No,CPLE,0.004738621,0.004738621,2632.4,0.0018994073848959123
217,PP_64363,5.0,SOLAR,-78.921771,36.486008,POINT (-78.921771 36.486008),yellow,CPLE,525,CPLE,n_7559,n_7559,No,CPLE,0.00943249,0.00943249,2632.4,0.0018994073848959123
218,PP_63732,2.8,SOLAR,-78.71433,35.41424,POINT (-78.71433 35.41424),yellow,CPLE,613,CPLE,n_22591,n_22591,No,CPLE,0.003836582,0.003836582,2632.4,0.001063668135541711
219,PP_62996,2.0,SOLAR,-78.409231,35.416104,POINT (-78.409231 35.416104),yellow,CPLE,414,CPLE,n_6906,n_6906,No,CPLE,0.093114298,0.093114298,2632.4,0.000759762953958365
220,PP_63377,5.0,SOLAR,-79.673277,34.879581,POINT (-79.673277 34.879581),yellow,CPLE,618,CPLE,n_9886,n_9886,No,CPLE,0.033032448,0.033032448,2632.4,0.0018994073848959123
221,PP_59956,1.8,SOLAR,-78.2898,35.5262,POINT (-78.2898 35.5262),yellow,CPLE,416,CPLE,n_340,n_340,No,CPLE,0.006290665,0.006290665,2632.4,0.0006837866585625284
222,PP_59955,1.8,SOLAR,-78.319751,35.48835,POINT (-78.319751 35.48835),yellow,CPLE,61,CPLE,n_6906,n_6906,No,CPLE,0.022235447,0.022235447,2632.4,0.0006837866585625284
223,PP_60400,4.9,SOLAR,-77.4549,35.370441,POINT (-77.4549 35.370441),yellow,DUK,106,CPLE,n_6679,n_6679,No,DUK,0.015261086,0.015261086,2361.4,0.0020750402303718134
224,PP_59406,2.0,SOLAR,-79.493889,36.098889,POINT (-79.493889 36.098889),yellow,DUK,102,DUK,n_1575,n_1575,No,DUK,0.20942095,0.20942095,2361.4,0.0008469551960701278
225,PP_59052,4.0,SOLAR,-79.13,34.52,POINT (-79.13 34.52),yellow,DUK,839,CPLE,n_23776,n_23776,No,DUK,0.069959441,0.069959441,2361.4,0.0016939103921402557
226,PP_59333,2.0,SOLAR,-78.116111,35.069722,POINT (-78.116111 35.069722),yellow,CPLE,669,CPLE,n_9870,n_9870,No,CPLE,0.0658267,0.0658267,2632.4,0.000759762953958365
227,PP_54895,31.4,HYDRO,-80.0753,35.3944,POINT (-80.0753 35.3944),royalblue,YAD,258,Overlapping,n_15692,n_15692,No,DUK,0.04752648,0.04752648,5094.8,0.006163146737850357
228,PP_58318,1.0,SOLAR,-79.025,35.832778,POINT (-79.025 35.832778),yellow,CPLE,601,Overlapping,n_10015,n_10015,No,CPLE,0.063469308,0.063469308,2632.4,0.0003798814769791825
229,PP_62798,100.0,SOLAR,-77.696443,36.003272,POINT (-77.696443 36.003272),yellow,PJM,686,CPLE,n_6651,n_6651,No,CPLE,0.030749589,0.030749589,2632.4,0.03798814769791825
230,PP_61089,5.0,SOLAR,-80.03465,35.24125,POINT (-80.03465 35.24125),yellow,DUK,680,CPLE,n_15691,n_15691,No,DUK,0.043616489,0.043616489,2361.4,0.0021173879901753194
231,PP_59951,20.0,SOLAR,-78.033704,36.515544,POINT (-78.033704 36.515544),yellow,PJM,632,CPLE,n_6400,n_6400,No,CPLE,0.011543965,0.011543965,2632.4,0.007597629539583649
232,PP_58726,5.0,SOLAR,-81.229444,35.758056,POINT (-81.229444 35.758056),yellow,DUK,35,DUK,n_15622,n_15622,No,DUK,0.102421051,0.102421051,2361.4,0.0021173879901753194
233,PP_64527,5.0,SOLAR,-79.0323,35.588,POINT (-79.0323 35.588),yellow,CPLE,635,Overlapping,n_6650,n_6650,No,CPLE,0.007283159,0.007283159,2632.4,0.0018994073848959123
234,PP_58808,5.0,SOLAR,-77.383889,35.668889,POINT (-77.383889 35.668889),yellow,CPLE,90,CPLE,n_9508,n_9508,No,CPLE,0.046822617,0.046822617,2632.4,0.0018994073848959123
235,PP_60370,5.2,SOLAR,-79.55308,35.40274,POINT (-79.55308 35.40274),yellow,CPLE,615,CPLE,n_9994,n_9994,No,CPLE,0.154987745,0.154987745,2632.4,0.001975383680291749
236,PP_62487,4.3,SOLAR,-78.603088,35.41218,POINT (-78.603088 35.41218),yellow,CPLE,642,CPLE,n_6901,n_6901,No,CPLE,0.059487023,0.059487023,2632.4,0.0016334903510104846
237,PP_60147,6.5,SOLAR,-79.135875,34.509128,POINT (-79.135875 34.509128),yellow,DUK,839,CPLE,n_23776,n_23776,No,DUK,0.082305214,0.082305214,2361.4,0.0027526043872279156
238,PP_59552,2.0,SOLAR,-78.97,34.6,POINT (-78.97 34.6),yellow,CPLE,880,CPLE,n_28662,n_28662,No,CPLE,0.01224168,0.01224168,2632.4,0.000759762953958365
239,PP_59551,4.3,SOLAR,-78.94,34.581944,POINT (-78.94 34.581944),yellow,CPLE,880,CPLE,n_22612,n_22612,No,CPLE,0.031151212,0.031151212,2632.4,0.0016334903510104846
240,PP_59646,4.8,SOLAR,-77.821944,35.016111,POINT (-77.821944 35.016111),yellow,CPLE,675,CPLE,n_16404,n_16404,No,CPLE,0.042052095,0.042052095,2632.4,0.001823431089500076
241,PP_2779,254.7,HYDRO,-83.805,35.4507,POINT (-83.805 35.4507),royalblue,TVA,301,DUK,n_7798,n_1063,Yes,DUK,0.714305743,0.458281671,5094.8,0.049992148857658784
242,PP_60624,50.2,SOLAR,-78.273106,36.126912,POINT (-78.273106 36.126912),yellow,DUK,775,CPLE,n_9859,n_9859,No,DUK,0.194382483,0.194382483,2361.4,0.02125857542136021
243,PP_59563,5.0,SOLAR,-79.551944,35.220556,POINT (-79.551944 35.220556),yellow,CPLE,605,CPLE,n_29016,n_29016,No,CPLE,0.021567798,0.021567798,2632.4,0.0018994073848959123
244,PP_2745,1.0,HYDRO,-83.3708,35.2194,POINT (-83.3708 35.2194),royalblue,DUK,690,DUK,n_13721,n_13721,No,DUK,0.242564347,0.242564347,5094.8,0.00019627855853026615
245,PP_59579,2.0,SOLAR,-78.1525,36.126944,POINT (-78.1525 36.126944),yellow,CPLE,773,CPLE,n_9858,n_9858,No,CPLE,0.145360231,0.145360231,2632.4,0.000759762953958365
246,PP_58802,2.0,SOLAR,-78.167778,36.0975,POINT (-78.167778 36.0975),yellow,CPLE,773,CPLE,n_9858,n_9858,No,CPLE,0.152618143,0.152618143,2632.4,0.000759762953958365
247,PP_59708,5.0,SOLAR,-78.35,36.08,POINT (-78.35 36.08),yellow,CPLE,406,CPLE,n_9859,n_9859,No,CPLE,0.204959515,0.204959515,2632.4,0.0018994073848959123
248,PP_59912,5.0,SOLAR,-80.997219,35.427587,POINT (-80.997219 35.427587),yellow,DUK,862,DUK,n_4099,n_4099,No,DUK,0.036629122,0.036629122,2361.4,0.0021173879901753194
249,PP_63693,2.0,SOLAR,-77.76236,34.96885,POINT (-77.76236 34.96885),yellow,CPLE,675,CPLE,n_16404,n_16404,No,CPLE,0.116698668,0.116698668,2632.4,0.000759762953958365
250,PP_59103,5.0,SOLAR,-77.969167,35.531944,POINT (-77.969167 35.531944),yellow,CPLE,810,CPLE,n_6907,n_6907,No,CPLE,0.170020152,0.170020152,2632.4,0.0018994073848959123
251,PP_58331,5.0,SOLAR,-78.710261,35.564354,POINT (-78.710261 35.564354),yellow,CPLE,190,Overlapping,n_22592,n_22592,No,CPLE,0.061551171,0.061551171,2632.4,0.0018994073848959123
252,PP_2718,1148.4,COAL,-81.0122,35.1897,POINT (-81.0122 35.1897),grey,DUK,110,DUK,n_28502,n_28502,No,DUK,0.001204124,0.001204124,7321.1,0.1568616737921897
253,PP_60633,2.0,SOLAR,-78.653,34.499,POINT (-78.653 34.499),yellow,DUK,654,CPLE,n_9820,n_9820,No,DUK,0.126687011,0.126687011,2361.4,0.0008469551960701278
254,PP_61127,3.0,SOLAR,-81.817362,35.348375,POINT (-81.817362 35.348375),yellow,DUK,510,DUK,n_15511,n_15511,No,DUK,0.041867324,0.041867324,2361.4,0.0012704327941051917
255,PP_58866,5.0,SOLAR,-78.793056,34.325278,POINT (-78.793056 34.325278),yellow,CPLE,581,CPLE,n_9821,n_9821,No,CPLE,0.029117422,0.029117422,2632.4,0.0018994073848959123
256,PP_61758,4.2,BIOMASS,-81.172,35.3857,POINT (-81.172 35.3857),forestgreen,DUK,109,DUK,n_4517,n_4517,No,DUK,0.121050981,0.121050981,94.3,0.044538706256627786
257,PP_57629,1.8,OIL,-81.1383,35.2747,POINT (-81.1383 35.2747),darkviolet,DUK,112,DUK,n_4475,n_4475,No,DUK,0.072506727,0.072506727,140.0,0.012857142857142857
258,PP_62669,25.0,SOLAR,-81.1343,35.3224,POINT (-81.1343 35.3224),yellow,DUK,109,DUK,n_4517,n_4517,No,DUK,0.107321657,0.107321657,2361.4,0.010586939950876598
259,PP_56954,11.8,OIL,-81.2092,35.3017,POINT (-81.2092 35.3017),darkviolet,DUK,109,DUK,n_4517,n_4517,No,DUK,0.031638745,0.031638745,140.0,0.0842857142857143
260,PP_60359,4.3,SOLAR,-81.189078,35.229033,POINT (-81.189078 35.229033),yellow,DUK,112,DUK,n_4475,n_4475,No,DUK,0.00508302,0.00508302,2361.4,0.0018209536715507748
261,PP_56262,5.4,OIL,-81.205219,35.28914,POINT (-81.205219 35.28914),darkviolet,DUK,112,DUK,n_4517,n_4517,No,DUK,0.029307397,0.029307397,140.0,0.038571428571428576
262,PP_60480,1.5,SOLAR,-80.25463,36.24634,POINT (-80.25463 36.24634),yellow,DUK,547,DUK,n_6972,n_6972,No,DUK,0.048306471,0.048306471,2361.4,0.0006352163970525959
263,PP_65505,3.5,SOLAR,-80.013247,35.198537,POINT (-80.013247 35.198537),yellow,CPLE,10,CPLE,n_15691,n_15691,No,CPLE,0.049801114,0.049801114,2632.4,0.0013295851694271386
264,PP_65506,5.0,SOLAR,-79.557136,35.213491,POINT (-79.557136 35.213491),yellow,CPLE,605,CPLE,n_29016,n_29016,No,CPLE,0.027484627,0.027484627,2632.4,0.0018994073848959123
265,PP_58957,4.8,SOLAR,-79.014444,34.309722,POINT (-79.014444 34.309722),yellow,CPLE,736,CPLE,n_9841,n_9841,No,CPLE,0.043882051,0.043882051,2632.4,0.001823431089500076
266,PP_56549,2.2,OIL,-81.3928,35.7811,POINT (-81.3928 35.7811),darkviolet,DUK,40,DUK,n_18690,n_18690,No,DUK,0.028020509,0.028020509,140.0,0.015714285714285715
267,PP_58487,2.5,SOLAR,-78.593889,36.411667,POINT (-78.593889 36.411667),yellow,CPLE,342,Overlapping,n_29262,n_29262,No,CPLE,0.059919905,0.059919905,2632.4,0.0009497036924479562
268,PP_64450,15.0,SOLAR,-77.897552,36.23891,POINT (-77.897552 36.23891),yellow,PJM,464,CPLE,n_6403,n_6403,No,CPLE,0.197243825,0.197243825,2632.4,0.005698222154687738
269,PP_60181,5.0,SOLAR,-77.1182,35.16922,POINT (-77.1182 35.16922),yellow,DUK,271,CPLE,n_9867,n_9867,No,DUK,0.016055554,0.016055554,2361.4,0.0021173879901753194
270,PP_55599,5.3,BIOMASS,-80.668024,35.353269,POINT (-80.668024 35.353269),forestgreen,DUK,85,DUK,n_4472,n_4472,No,DUK,0.047173305,0.047173305,94.3,0.05620360551431601
271,PP_2709,2047.7,GAS,-78.089444,35.373611,POINT (-78.089444 35.373611),red,DUK,803,CPLE,n_6661,n_6661,No,DUK,0.006463551,0.006463551,12884.5,0.1589273933796422
